principio_activo,unidad_de_dispensacion,concentracion,unidad_base,nombre_comercial,fabricante,precio_por_tableta,factoresprecio,numerofactor,categoria_precio
Alprazolam,Tableta,"Alprazolam 0,5 mg",mg,Alprazolam,Sanofi Aventis,46.58407669,Bajo,1,Economico
Bromazepam,Tableta,Bromazepam 6 mg,mg,Bromazepam,Genfar,1830.75293,Medio,2,Economico
Bromazepam,Tableta,Bromazepam 6 mg,mg,Bromazepam,Genfar,235.0688452,Medio,2,Economico
Betahistina,Tableta,Betahistina 8 mg,mg,Verum,Grunenthal,3283.306584,Alto,3,Economico
Betahistina,Tableta,Betahistina 8 mg,mg,Verum,Grunenthal,189.6053262,Medio,2,Economico
Metilfenidato,Tableta,Metilfenidato 10 mg,mg,Ritalina,Novartis,719.3,Medio,2,Economico
Etinilestradiol Y Levonorgestrel,Tableta,"Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",mg,Microgynon Suave,Tecnofarma,268.9047619,Medio,2,Economico
Etinilestradiol Y Levonorgestrel,Tableta,"Etinilestradiol 0,02 mg + Levonorgestrel 0,1 mg",mg,Microgynon Suave,Tecnofarma,218.071883,Medio,2,Economico
Amisulprida,Tableta,Amisulprida 50 mg,mg,Socian,Sanofi Aventis,500.1,Medio,2,Economico
Amisulprida,Tableta,Amisulprida 50 mg,mg,Socian,Sanofi Aventis,496.1608833,Medio,2,Economico
Finasterida,Tableta,Finasterida 1 mg,mg,Propecia,Merck,10119.0,Alto,3,Moderado
Finasterida,Tableta,Finasterida 1 mg,mg,Propecia,Merck,2066.0,Medio,2,Economico
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Lopid,Pfizer,3930.0,Alto,3,Economico
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Lopid,Pfizer,2649.748299,Alto,3,Economico
Teofilina,Capsula,Teofilina 125 mg,mg,Teolixir,Anglopharma,1316.666667,Medio,2,Economico
Teofilina,Capsula,Teofilina 125 mg,mg,Teolixir,Anglopharma,277.3202614,Medio,2,Economico
Metocarbamol,Tableta,Metocarbamol 750 mg,mg,Metocarbamol,Anglopharma,689.15,Alto,3,Economico
Metocarbamol,Tableta,Metocarbamol 750 mg,mg,Metocarbamol,Anglopharma,125.0,Medio,2,Economico
Piroxicam,Capsula,Piroxicam 20 mg,mg,Veran-D,Anglopharma,589.4915254,Medio,2,Economico
Capecitabina,Tableta,Capecitabina 500 mg,mg,Xeloda,Roche,6223.0,Alto,3,Economico
Capecitabina,Tableta,Capecitabina 500 mg,mg,Xeloda,Roche,5178.639144,Alto,3,Economico
Lamotrigina,Tableta,Lamotrigina 200 mg,mg,Lamictal,Glaxosmithkline,2755.0,Medio,2,Economico
Lamotrigina,Tableta,Lamotrigina 200 mg,mg,Lamictal,Glaxosmithkline,694.4408795,Bajo,1,Economico
Orlistat,Capsula,Orlistat 120 mg,mg,Xenical,Cheplapharm,3266.392857,Alto,3,Economico
Orlistat,Capsula,Orlistat 120 mg,mg,Xenical,Cheplapharm,3266.0,Alto,3,Economico
Secnidazol,Tableta,Secnidazol 500 mg,mg,Secnidazol,Mk,1561.869448,Alto,3,Economico
Secnidazol,Tableta,Secnidazol 500 mg,mg,Secnidazol,Mk,992.6479401,Medio,2,Economico
Verapamilo Y Trandolapril,Tableta,Verapamilo 180 mg + Trandolapril 2 mg,mg,Tarka Sr,Lafrancol,9140.428571,Medio,2,Economico
Verapamilo Y Trandolapril,Tableta,Verapamilo 180 mg + Trandolapril 2 mg,mg,Tarka Sr,Lafrancol,1671.0,Medio,2,Economico
Clotrimazol,Tableta Vaginal,Clotrimazol 100 mg,mg,Clotrimazol,La Sante,1742.898297,Alto,3,Economico
Clotrimazol,Tableta Vaginal,Clotrimazol 100 mg,mg,Clotrimazol,La Sante,173.8316562,Alto,3,Economico
Aciclovir,Tableta,Aciclovir 800 mg,mg,Aciclovir,Tecnoquimicas,1471.40033,Alto,3,Economico
Aciclovir,Tableta,Aciclovir 800 mg,mg,Aciclovir,Tecnoquimicas,757.5,Medio,2,Economico
Leflunomida,Tableta,Leflunomida 20 mg,mg,Arava,Sanofi Aventis,5701.947761,Alto,3,Economico
Leflunomida,Tableta,Leflunomida 20 mg,mg,Arava,Sanofi Aventis,685.4377007,Alto,3,Economico
Leflunomida,Tableta,Leflunomida 100 mg,mg,Arava,Sanofi Aventis,29131.33333,Medio,2,Moderado
Leflunomida,Tableta,Leflunomida 100 mg,mg,Arava,Sanofi Aventis,20307.69231,Alto,3,Moderado
Enalapril,Tableta,Enalapril 5 mg,mg,Renitec,Merck,2714.0,Alto,3,Economico
Enalapril,Tableta,Enalapril 5 mg,mg,Renitec,Merck,1669.054688,Alto,3,Economico
Enalapril,Tableta,Enalapril 20 mg,mg,Renitec,Merck,10075.0,Alto,3,Moderado
Enalapril,Tableta,Enalapril 20 mg,mg,Renitec,Merck,5090.070822,Alto,3,Economico
Metronidazol,Tableta,Metronidazol 500 mg,mg,Metronidazol,Ecar,128.239554,Bajo,1,Economico
Metronidazol,Tableta,Metronidazol 500 mg,mg,Metronidazol,Ecar,74.10870526,Bajo,1,Economico
Vitamina B1,Tableta,Tiamina (Vit B1) 300 g,g,Tiamina Ecar,Ecar,172.8082,Medio,2,Economico
Vitamina B1,Tableta,Tiamina (Vit B1) 300 g,g,Tiamina Ecar,Ecar,105.0,Medio,2,Economico
Ampicilina,Capsula,Ampicilina 500 mg,mg,Ampicilina,Genfar,440.013297,Medio,2,Economico
Furosemida,Tableta,Furosemida 40 mg,mg,Furosemida,Tecnoquimicas,156.2963465,Medio,2,Economico
Furosemida,Tableta,Furosemida 40 mg,mg,Furosemida,Tecnoquimicas,34.99354839,Medio,2,Economico
Acetaminofen Y Codeina,Tableta,Codeina 30 mg + Acetaminofen 325 mg,mg,Algimide F,Siegfried,2511.234532,Medio,2,Economico
Acetaminofen Y Codeina,Tableta,Codeina 30 mg + Acetaminofen 325 mg,mg,Algimide F,Siegfried,163.8299712,Bajo,1,Economico
Lisados Bacterianos Liofilizados De Haemophilus Influenzae. Streptococcus (Diplococcus) Pneumoniae. Klebsiella Pneumoniae Ssp Pneumoniae Y Ssp Ozaenae. Staphylococcus Aureus. Streptococcus Pyogenes Y Sanguinis (Viridans). Moraxella (Branhamella/Neisseria) Catarrhalis.,Capsula,"Lisados Bacterianos Liofilizados De Haemophilus Influenzae. Streptococcus (Diplococcus) Pneumoniae. Klebsiella Pneumoniae Ssp Pneumoniae Y Ssp Ozaenae. Staphylococcus Aureus. Streptococcus Pyogenes Y Sanguinis (Viridans). Moraxella (Branhamella/Neisseria) Catarrhalis. 3,5 mg",mg,Broncho Vaxom Niños,Om,9185.896807,Medio,2,Economico
Lisados Bacterianos Liofilizados De Haemophilus Influenzae. Streptococcus (Diplococcus) Pneumoniae. Klebsiella Pneumoniae Ssp Pneumoniae Y Ssp Ozaenae. Staphylococcus Aureus. Streptococcus Pyogenes Y Sanguinis (Viridans). Moraxella (Branhamella/Neisseria) Catarrhalis.,Capsula,"Lisados Bacterianos Liofilizados De Haemophilus Influenzae. Streptococcus (Diplococcus) Pneumoniae. Klebsiella Pneumoniae Ssp Pneumoniae Y Ssp Ozaenae. Staphylococcus Aureus. Streptococcus Pyogenes Y Sanguinis (Viridans). Moraxella (Branhamella/Neisseria) Catarrhalis. 3,5 mg",mg,Broncho Vaxom Niños,Om,4120.95137,Medio,2,Economico
Trazodona,Tableta,Trazodona 50 mg,mg,Trittico,Aziende,3118.959058,Alto,3,Economico
Trazodona,Tableta,Trazodona 50 mg,mg,Trittico,Aziende,255.9678899,Medio,2,Economico
Ketoconazol,Tableta,Ketoconazol 200 mg,mg,Ketoconazol,Tecnoquimicas,925.5900565,Medio,2,Economico
Ketoconazol,Tableta,Ketoconazol 200 mg,mg,Ketoconazol,Tecnoquimicas,465.621194,Alto,3,Economico
Vitamina C,Tableta,Vitamina C 500 mg + Vitamina C 500 mg,mg,Vitamina C,Genfar,6.04,Bajo,1,Economico
Vitamina C,Tableta,Vitamina C 500 mg + Vitamina C 500 mg,mg,Vitamina C,Genfar,2.436174017,Bajo,1,Economico
Vitamina B1,Tableta,Tiamina (Vit B1) 300 mg,mg,Tiamina,Genfar,227.7406498,Medio,2,Economico
Vitamina B1,Tableta,Tiamina (Vit B1) 300 mg,mg,Tiamina,Genfar,1.465333333,Bajo,1,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Genfar,113.722436,Bajo,1,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Genfar,83.10493827,Medio,2,Economico
Piroxicam,Tableta,Piroxicam 20 mg,mg,Piroxicam,Genfar,255.0815578,Bajo,1,Economico
Piroxicam,Tableta,Piroxicam 20 mg,mg,Piroxicam,Genfar,155.6595492,Medio,2,Economico
Tramadol,Tableta,Tramadol 100 mg,mg,Tramal Long,Grunenthal,11196.88274,Medio,2,Moderado
Tramadol,Tableta,Tramadol 100 mg,mg,Tramal Long,Grunenthal,4151.398925,Medio,2,Economico
Etinilestradiol Y Levonorgestrel,Tableta,"Levonorgestrel 0,15 mg + Etinilestradiol 0,03 mg + Etinilestradiol 0,03 mg",mg,Microgynon 30,Tecnofarma,268.9047619,Medio,2,Economico
Etinilestradiol Y Levonorgestrel,Tableta,"Levonorgestrel 0,15 mg + Etinilestradiol 0,03 mg + Etinilestradiol 0,03 mg",mg,Microgynon 30,Tecnofarma,236.178022,Medio,2,Economico
Antiflatulento De Enzimas Digestivas,Tableta,Antiflatulento De Enzimas Digestivas,mg,Stamyl,Farma,2540.179505,Medio,2,Economico
Antiflatulento De Enzimas Digestivas,Tableta,Antiflatulento De Enzimas Digestivas,mg,Stamyl,Farma,471.5151515,Medio,2,Economico
Tretinoina,Capsula,Tretinoina 10 mg,mg,Vesanoid,Cheplapharm,8479.616,Medio,2,Economico
Tretinoina,Capsula,Tretinoina 10 mg,mg,Vesanoid,Cheplapharm,8415.86,Medio,2,Economico
Acetaminofen Y Codeina,Tableta,Acetaminofen 325 mg + Codeina 8 mg,mg,Winadeine,Sanofi Aventis,2600.4,Medio,2,Economico
Acetaminofen Y Codeina,Tableta,Acetaminofen 325 mg + Codeina 8 mg,mg,Winadeine,Sanofi Aventis,1304.0,Medio,2,Economico
Furosemida,Tableta,Furosemida 40 mg,mg,Lasix,Sanofi Aventis,2012.75,Alto,3,Economico
Furosemida,Tableta,Furosemida 40 mg,mg,Lasix,Sanofi Aventis,1178.691589,Alto,3,Economico
Piroxicam,Capsula,Piroxicam 20 mg,mg,Proxigel,Eurofarma,261.8170458,Bajo,1,Economico
Fludrocortisona,Tableta,"Fludrocortisona 0,1 mg",mg,Astonin H,Merck,2315.1,Alto,3,Economico
Fludrocortisona,Tableta,"Fludrocortisona 0,1 mg",mg,Astonin H,Merck,1409.496999,Bajo,1,Economico
Cafeina + Dipirona + Isometepteno,Tableta,Isometepteno 30 mg + Cafeina 30 mg + Dipirona 300 mg,mg,Neosaldina,Damuzi,1041.811525,Medio,2,Economico
Cafeina + Dipirona + Isometepteno,Tableta,Isometepteno 30 mg + Cafeina 30 mg + Dipirona 300 mg,mg,Neosaldina,Damuzi,310.9584121,Medio,2,Economico
Acido Mefenamico,Tableta,Acido Mefenamico 500 mg,mg,Acido Mefenamico,Tecnoquimicas,669.5353384,Medio,2,Economico
Acido Mefenamico,Tableta,Acido Mefenamico 500 mg,mg,Acido Mefenamico,Tecnoquimicas,437.7692308,Medio,2,Economico
Hidroxido De Aluminio,Tableta Masticable,Hidroxido De Aluminio 234 mg,mg,Pepsamar,Sanofi Aventis,235.5535124,Medio,2,Economico
Hidroxido De Aluminio,Tableta Masticable,Hidroxido De Aluminio 234 mg,mg,Pepsamar,Sanofi Aventis,178.1480156,Medio,2,Economico
Albendazol,Tableta,Albendazol 200 mg,mg,Colidetol,New Trade,545.5,Medio,2,Economico
Sultamicilina,Tableta,Sultamicilina 375 mg,mg,Unasyn,Pfizer,9496.0,Alto,3,Economico
Sultamicilina,Tableta,Sultamicilina 375 mg,mg,Unasyn,Pfizer,6423.571429,Alto,3,Economico
Clobazam,Tableta,Clobazam 10 mg,mg,Urbadan,Sanofi Aventis,3327.145939,Alto,3,Economico
Clobazam,Tableta,Clobazam 10 mg,mg,Urbadan,Sanofi Aventis,641.0577021,Alto,3,Economico
Mebendazol,Tableta,Mebendazol 100 mg,mg,Chalver Zakor,Chalver,916.6666667,Medio,2,Economico
Mebendazol,Tableta,Mebendazol 100 mg,mg,Chalver Zakor,Chalver,916.6666667,Alto,3,Economico
Espironolactona,Tableta,Espironolactona 100 mg,mg,Aldactone,Pfizer,4313.0,Alto,3,Economico
Espironolactona,Tableta,Espironolactona 100 mg,mg,Aldactone,Pfizer,2423.447863,Alto,3,Economico
Cefradina,Capsula,Cefradina 500 mg,mg,Cefradina,Tecnoquimicas,1947.081953,Alto,3,Economico
Cefradina,Capsula,Cefradina 500 mg,mg,Cefradina,Tecnoquimicas,1019.669632,Alto,3,Economico
Tinidazol,Tableta,Tinidazol 500 mg,mg,Tinidazol,Ecar,387.5,Medio,2,Economico
Tinidazol,Tableta,Tinidazol 500 mg,mg,Tinidazol,Ecar,95.47477745,Bajo,1,Economico
Amitriptilina Y Trifluoperazina,Tableta,"Amitriptilina 5 mg + Trifluoperazina 0,5 mg",mg,Cuait-D,Bago,1325.370741,Medio,2,Economico
Amitriptilina Y Trifluoperazina,Tableta,"Amitriptilina 5 mg + Trifluoperazina 0,5 mg",mg,Cuait-D,Bago,620.0,Medio,2,Economico
Fluoxetina,Capsula,Fluoxetina 20 mg,mg,Prozac,Eli Lilly,12465.71429,Alto,3,Moderado
Fluoxetina,Capsula,Fluoxetina 20 mg,mg,Prozac,Eli Lilly,7750.0,Alto,3,Economico
Acido Ursodesoxicolico,Tableta,Acido Ursodesoxicolico 300 mg,mg,Ursacol,Zambon,2540.25,Bajo,1,Economico
Acido Ursodesoxicolico,Tableta,Acido Ursodesoxicolico 300 mg,mg,Ursacol,Zambon,965.3184388,Bajo,1,Economico
Metronidazol,Tableta,Metronidazol 500 mg,mg,Metronidazol,Genfar,140.3337073,Medio,2,Economico
Metronidazol,Tableta,Metronidazol 500 mg,mg,Metronidazol,Genfar,75.62961538,Medio,2,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,Tecnoquimicas,395.7911867,Medio,2,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,Tecnoquimicas,266.7229496,Alto,3,Economico
Norfloxacina,Tableta,Norfloxacina 400 mg,mg,Norfloxacina,Tecnoquimicas,461.1165664,Medio,2,Economico
Norfloxacina,Tableta,Norfloxacina 400 mg,mg,Norfloxacina,Tecnoquimicas,412.6408451,Medio,2,Economico
Hidroxicloroquina,Tableta,Hidroxicloroquina 400 mg,mg,Plaquinol,Sanofi Aventis,21225.8,Alto,3,Moderado
Hidroxicloroquina,Tableta,Hidroxicloroquina 400 mg,mg,Plaquinol,Sanofi Aventis,940.9182346,Alto,3,Economico
Fenitoina,Capsula,Fenitoina 100 mg,mg,Epamin,Pfizer,404.0,Bajo,1,Economico
Fenitoina,Capsula,Fenitoina 100 mg,mg,Epamin,Pfizer,289.2173266,Medio,2,Economico
Ciprofloxacina,Tableta,Ciprofloxacina 500 mg,mg,Cipro,Bayer,21584.125,Alto,3,Moderado
Ciprofloxacina,Tableta,Ciprofloxacina 500 mg,mg,Cipro,Bayer,14421.0,Alto,3,Moderado
Propiltiouracilo,Tableta,Propiltiouracilo 50 mg,mg,Tirostat 49,Siegfried,596.0898256,Medio,2,Economico
Propiltiouracilo,Tableta,Propiltiouracilo 50 mg,mg,Tirostat 49,Siegfried,195.6212121,Medio,2,Economico
Carbonato De Calcio,Tableta,Carbonato De Calcio 100 mg,mg,Osteocal,Siegfried,211.4449444,Medio,2,Economico
Carbonato De Calcio,Tableta,Carbonato De Calcio 100 mg,mg,Osteocal,Siegfried,1.280103093,Medio,2,Economico
Carbonato De Calcio,Tableta,Carbonato De Calcio 200 mg,mg,Osteocal,Siegfried,67.13462517,Medio,2,Economico
Carbonato De Calcio Y Vitamina D3,Tableta,Carbonato De Calcio 50 mg + Vitamina D3 50 IU,mg,Osteocal Siegfried,Siegfried,296.4822222,Medio,2,Economico
Carbonato De Calcio Y Vitamina D3,Tableta,Carbonato De Calcio 120 mg + Vitamina D3 120 IU,mg,Osteocal Siegfried,Siegfried,86.90327124,Medio,2,Economico
Vitamina A,Capsula,Vitamina A 100000 IU,IU,Retiblan 100,Colmed,741.4669272,Medio,2,Economico
Vitamina A,Capsula,Vitamina A 100000 IU,IU,Retiblan 100,Colmed,195.952034,Medio,2,Economico
Naproxeno,Tableta,Naproxeno 500 mg,mg,Naproxeno,Genfar,501.1563681,Medio,2,Economico
Naproxeno,Tableta,Naproxeno 500 mg,mg,Naproxeno,Genfar,173.5618143,Bajo,1,Economico
Ibuprofeno,Tableta,Ibuprofeno 800 mg,mg,Motrin,Pfizer,2749.0,Alto,3,Economico
Ibuprofeno,Tableta,Ibuprofeno 800 mg,mg,Motrin,Pfizer,1843.180451,Alto,3,Economico
Vitamina A Y Vitamina D3,Capsula,Vitamina A 5000 IU + Vitamina D3 400 IU,IU,Aceite De Higado De Bacalao,Procaps,234.8810353,Medio,2,Economico
Vitamina A Y Vitamina D3,Capsula,Vitamina A 5000 IU + Vitamina D3 400 IU,IU,Aceite De Higado De Bacalao,Procaps,160.0,Medio,2,Economico
Captopril,Tableta,Captopril 25 mg,mg,Captopril,Tecnoquimicas,172.0588495,Alto,3,Economico
Captopril,Tableta,Captopril 25 mg,mg,Captopril,Tecnoquimicas,72.94736842,Alto,3,Economico
Captopril,Tableta,Captopril 50 mg,mg,Captopril,Tecnoquimicas,206.353986,Alto,3,Economico
Captopril,Tableta,Captopril 50 mg,mg,Captopril,Tecnoquimicas,118.2126649,Alto,3,Economico
Acetaminofen,Tableta Masticable,Acetaminofen 100 mg,mg,Dolex Niños,Glaxosmithkline,724.9177267,Medio,2,Economico
Amoxicilina Y Acido Clavulanico,Tableta,Acido Clavulanico 125 mg + Amoxicilina 500 mg,mg,Clavulin,Glaxosmithkline,5100.0,Alto,3,Economico
Amoxicilina Y Acido Clavulanico,Tableta,Acido Clavulanico 125 mg + Amoxicilina 500 mg,mg,Clavulin,Glaxosmithkline,729.7142857,Medio,2,Economico
Levotiroxina Sodica,Tableta,"Levotiroxina Sodica 0,1 mg",mg,Eutirox,Merck,1131.02,Medio,2,Economico
Levotiroxina Sodica,Tableta,"Levotiroxina Sodica 0,1 mg",mg,Eutirox,Merck,60.00464126,Medio,2,Economico
Acido Folico,Tableta,Acido Folico 5 g,g,Acido Folico,Ecar,687.9196978,Medio,2,Economico
Acido Folico,Tableta,Acido Folico 5 g,g,Acido Folico,Ecar,81.3394276,Medio,2,Economico
Norfloxacina,Tableta,Norfloxacina 400 mg,mg,Norfloxacino,American Generics,701.2857143,Medio,2,Economico
Sulfato Ferroso,Tableta,Sulfato Ferroso 200 mg,mg,Sulfato Ferroso,Ecar,38.60301508,Medio,2,Economico
Sulfato Ferroso,Tableta,Sulfato Ferroso 200 mg,mg,Sulfato Ferroso,Ecar,92.53673724,Alto,3,Economico
Vitamina A Y Vitamina E,Capsula,Vitamina E 150 IU + Vitamina A 50000 IU,IU,Lifertron E,Siegfried,1131.088218,Medio,2,Economico
Vitamina A Y Vitamina E,Capsula,Vitamina E 150 IU + Vitamina A 50000 IU,IU,Lifertron E,Siegfried,359.2827225,Medio,2,Economico
Biperideno,Tableta,Biperideno 2 mg,mg,Akineton,Bago,481.0,Bajo,1,Economico
Biperideno,Tableta,Biperideno 2 mg,mg,Akineton,Bago,462.0,Alto,3,Economico
Ciclosporina,Capsula,Ciclosporina 100 mg,mg,Sandimmunneoral,Novartis,6770.0,Medio,2,Economico
Ciclosporina,Capsula,Ciclosporina 100 mg,mg,Sandimmunneoral,Novartis,6770.0,Alto,3,Economico
Ciclosporina,Capsula,Ciclosporina 25 mg,mg,Sandimmunneoral,Novartis,1692.0,Medio,2,Economico
Acetaminofen,Tableta,Acetaminofen 500 mg,mg,Adorem,Siegfried,840.8432432,Alto,3,Economico
Acetaminofen,Tableta,Acetaminofen 500 mg,mg,Adorem,Siegfried,250.109589,Medio,2,Economico
Levotiroxina Sodica,Tableta,Levotiroxina Sodica 50 mcg,mcg,Eltroxin,Aspen,506.106838,Medio,2,Economico
Ampicilina,Capsula,Ampicilina 500 mg,mg,Ampicilina,La Sante,203.6177686,Medio,2,Economico
Ampicilina,Capsula,Ampicilina 500 mg,mg,Ampicilina,La Sante,475.2951804,Alto,3,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,La Sante,388.2983739,Medio,2,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,La Sante,194.7480646,Medio,2,Economico
Metoprolol,Tableta,Metoprolol 100 mg,mg,Betaloc Zok,Astrazeneca,1021.0,Medio,2,Economico
Metoprolol,Tableta,Metoprolol 100 mg,mg,Betaloc Zok,Astrazeneca,1001.632255,Medio,2,Economico
Bisoprolol,Tableta,Bisoprolol 5 mg,mg,Concor,Merck,645.0666667,Alto,3,Economico
Bisoprolol,Tableta,Bisoprolol 5 mg,mg,Concor,Merck,532.5721074,Alto,3,Economico
Bisoprolol,Tableta,Bisoprolol 10 mg,mg,Concor,Merck,1290.2,Alto,3,Economico
Bisoprolol,Tableta,Bisoprolol 10 mg,mg,Concor,Merck,1195.163137,Alto,3,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Ecar,114.1925403,Medio,2,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Ecar,54.47650208,Bajo,1,Economico
Clemastina,Tableta,Clemastina 1 mg,mg,Tavegyl,Glaxosmithkline,1992.25,Medio,2,Economico
Etamsilato,Tableta,Etamsilato 500 mg,mg,Quercetol,Siegfried,2612.112029,Alto,3,Economico
Etamsilato,Tableta,Etamsilato 500 mg,mg,Quercetol,Siegfried,1304.05,Medio,2,Economico
Secnidazol,Tableta,Secnidazol 500 mg,mg,Secnidazol,American Generics,1215.985431,Medio,2,Economico
Secnidazol,Tableta,Secnidazol 500 mg,mg,Secnidazol,American Generics,974.0,Medio,2,Economico
Hidroclorotiazida,Tableta,Hidroclorotiazida 25 mg,mg,Hidroclorotiazida,Tecnoquimicas,134.6901233,Alto,3,Economico
Hidroclorotiazida,Tableta,Hidroclorotiazida 25 mg,mg,Hidroclorotiazida,Tecnoquimicas,21.10172899,Alto,3,Economico
Sulfametoxazol Y Trimetoprim,Tableta,Trimetoprim 160 mg + Sulfametoxazol 800 mg,mg,Bactrim F,Siegfried,4395.648843,Alto,3,Economico
Sulfametoxazol Y Trimetoprim,Tableta,Trimetoprim 160 mg + Sulfametoxazol 800 mg,mg,Bactrim F,Siegfried,2920.787659,Alto,3,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Tecnoquimicas,155.8239174,Alto,3,Economico
Complejo B,Tableta,Complejo B,mg,Complejo B,Tecnoquimicas,92.07784431,Alto,3,Economico
Metilprednisolona,Tableta,Metilprednisolona 4 mg,mg,Medrol,Pfizer,1268.0,Alto,3,Economico
Metilprednisolona,Tableta,Metilprednisolona 4 mg,mg,Medrol,Pfizer,702.6240126,Alto,3,Economico
Loperamida,Tableta,Loperamida 2 mg,mg,Loperamida,Ecar,561.0346585,Medio,2,Economico
Loperamida,Tableta,Loperamida 2 mg,mg,Loperamida,Ecar,38.98898952,Bajo,1,Economico
Amisulprida,Tableta,Amisulprida 200 mg,mg,Denibancomprimidos,Sanofi Aventis,1999.7,Medio,2,Economico
Amisulprida,Tableta,Amisulprida 200 mg,mg,Denibancomprimidos,Sanofi Aventis,1974.784019,Medio,2,Economico
Albendazol,Tableta,Albendazol 200 mg,mg,Helminzol,Biochem,3853.357627,Alto,3,Economico
Albendazol,Tableta,Albendazol 200 mg,mg,Helminzol,Biochem,3869.936996,Alto,3,Economico
Flutamida,Tableta,Flutamida 250 mg,mg,Etaconil,Asofarma,1386.22,Medio,2,Economico
Flutamida,Tableta,Flutamida 250 mg,mg,Etaconil,Asofarma,1120.448276,Medio,2,Economico
Tamoxifeno,Tableta,Tamoxifeno 20 mg,mg,Taxus,Asofarma,187.0711538,Bajo,1,Economico
Tamoxifeno,Tableta,Tamoxifeno 20 mg,mg,Taxus,Asofarma,1238.866667,Bajo,1,Economico
Sucralfato,Tableta Masticable,Sucralfato 500 mg,mg,Alsucral,Ropsohn,934.9770936,Medio,2,Economico
Acetaminofen,Tableta,Acetaminofen 500 mg,mg,Ametrex,Anglopharma,197.0,Medio,2,Economico
Acetaminofen,Tableta,Acetaminofen 500 mg,mg,Ametrex,Anglopharma,78.0,Medio,2,Economico
Clonidina,Tableta,"Clonidina 0,15 mg",mg,Clonidina,Anglopharma,144.1597444,Bajo,1,Economico
Clonidina,Tableta,"Clonidina 0,15 mg",mg,Clonidina,Anglopharma,35.0,Medio,2,Economico
Pamoato De Pirantel,Tableta,Pirantel 250 mg,mg,Pirel,Anglopharma,1100.0,Medio,2,Economico
Propranolol,Tableta,Propranolol 40 mg,mg,Propranolol Clorhidrato,Tecnoquimicas,486.9170172,Alto,3,Economico
Propranolol,Tableta,Propranolol 40 mg,mg,Propranolol Clorhidrato,Tecnoquimicas,62.69015957,Medio,2,Economico
Propranolol,Tableta,Propranolol 80 mg,mg,Propranolol,Tecnoquimicas,1078.297788,Medio,2,Economico
Propranolol,Tableta,Propranolol 80 mg,mg,Propranolol,Tecnoquimicas,94.65658747,Medio,2,Economico
Ciprofloxacina,Tableta,Ciprofloxacina 500 mg,mg,Cigram,Bussié,14435.10377,Alto,3,Moderado
Ciprofloxacina,Tableta,Ciprofloxacina 500 mg,mg,Cigram,Bussié,7356.0,Alto,3,Economico
Acido Folico,Tableta,Acido Folico 1 mg,mg,Acido Folico,Ecar,21.07245607,Bajo,1,Economico
Acido Folico,Tableta,Acido Folico 1 mg,mg,Acido Folico,Ecar,98.57170543,Medio,2,Economico
Norfloxacina,Tableta,Norfloxacina 400 mg,mg,Noflanil,Comerfar,1514.99264,Alto,3,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,Genfar,186.7186411,Bajo,1,Economico
Amoxicilina,Capsula,Amoxicilina 500 mg,mg,Amoxicilina,Genfar,328.0046664,Medio,2,Economico
Loperamida,Tableta,Loperamida 2 mg,mg,Loperamida Clorhidrato,Mk,1000.222266,Alto,3,Economico
Loperamida,Tableta,Loperamida 2 mg,mg,Loperamida Clorhidrato,Mk,147.1878284,Medio,2,Economico
Ampicilina,Tableta,Ampicilina 800 mg + Ampicilina 200 mg,mg,Ampicilina,Tecnoquimicas,715.1401919,Medio,2,Economico
Ampicilina,Tableta,Ampicilina 800 mg + Ampicilina 200 mg,mg,Ampicilina,Tecnoquimicas,614.7857143,Medio,2,Economico
Tinidazol,Tableta,Tinidazol 500 mg,mg,Tinidazol,Genfar,466.0123013,Medio,2,Economico
Tinidazol,Tableta,Tinidazol 500 mg,mg,Tinidazol,Genfar,145.189747,Medio,2,Economico
Enalapril,Tableta,Enalapril 20 mg,mg,Enalapril,Tecnoquimicas,132.5413967,Alto,3,Economico
Enalapril,Tableta,Enalapril 20 mg,mg,Enalapril,Tecnoquimicas,176.2024617,Alto,3,Economico
Enalapril,Tableta,Enalapril 5 mg,mg,Enalapril,Tecnoquimicas,183.3916395,Medio,2,Economico
Enalapril,Tableta,Enalapril 5 mg,mg,Enalapril,Tecnoquimicas,88.40064882,Medio,2,Economico
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Gemfibrozilo,Tecnoquimicas,758.3083195,Alto,3,Economico
Gemfibrozilo,Tableta,Gemfibrozilo 600 mg,mg,Gemfibrozilo,Tecnoquimicas,578.0,Alto,3,Economico
